  253    0.53761E+04    0.26461E+01    0.69558E+02
  254    0.53563E+04    0.27372E+01    0.71107E+02
  255    0.53360E+04    0.28307E+01    0.72643E+02
  256    0.53152E+04    0.29265E+01    0.74166E+02
  257    0.52938E+04    0.30246E+01    0.75674E+02
  258    0.52719E+04    0.31250E+01    0.77168E+02
  259    0.52496E+04    0.32276E+01    0.78646E+02
  260    0.52267E+04    0.33325E+01    0.80109E+02
  261    0.52034E+04    0.34395E+01    0.81555E+02
  262    0.51796E+04    0.35488E+01    0.82984E+02
  263    0.51553E+04    0.36602E+01    0.84395E+02
  264    0.51306E+04    0.37737E+01    0.85788E+02
  265    0.51055E+04    0.38894E+01    0.87162E+02
  266    0.50800E+04    0.40071E+01    0.88517E+02
  267    0.50540E+04    0.41269E+01    0.89852E+02
  268    0.50276E+04    0.42488E+01    0.91166E+02
  269    0.50009E+04    0.43726E+01    0.92459E+02
  270    0.49737E+04    0.44985E+01    0.93730E+02
  271    0.49462E+04    0.46263E+01    0.94979E+02
  272    0.49183E+04    0.47561E+01    0.96204E+02
  273    0.48901E+04    0.48878E+01    0.97407E+02
  274    0.48615E+04    0.50214E+01    0.98584E+02
  275    0.48326E+04    0.51569E+01    0.99738E+02
  276    0.48034E+04    0.52942E+01    0.10087E+03
  277    0.47738E+04    0.54334E+01    0.10197E+03
  278    0.47440E+04    0.55744E+01    0.10304E+03
  279    0.47139E+04    0.57172E+01    0.10409E+03
  280    0.46835E+04    0.58617E+01    0.10511E+03
  281    0.46528E+04    0.60080E+01    0.10610E+03
  282    0.46219E+04    0.61559E+01    0.10707E+03
  283    0.45907E+04    0.63056E+01    0.10800E+03
  284    0.45593E+04    0.64569E+01    0.10890E+03
  285    0.45276E+04    0.66099E+01    0.10977E+03
  286    0.44958E+04    0.67645E+01    0.11062E+03
  287    0.44637E+04    0.69207E+01    0.11143E+03
  288    0.44315E+04    0.70785E+01    0.11220E+03
  289    0.43991E+04    0.72378E+01    0.11295E+03
  290    0.43664E+04    0.73987E+01    0.11366E+03
  291    0.43337E+04    0.75610E+01    0.11433E+03
  292    0.43007E+04    0.77249E+01    0.11497E+03
  293    0.42677E+04    0.78902E+01    0.11558E+03
  294    0.42345E+04    0.80569E+01    0.11615E+03
  295    0.42012E+04    0.82250E+01    0.11668E+03
  296    0.41677E+04    0.83946E+01    0.11717E+03
  297    0.41342E+04    0.85654E+01    0.11763E+03
  298    0.41006E+04    0.87377E+01    0.11805E+03
  299    0.40669E+04    0.89112E+01    0.11843E+03
  300    0.40331E+04    0.90861E+01    0.11877E+03
  301    0.39993E+04    0.92622E+01    0.11907E+03
  302    0.39654E+04    0.94395E+01    0.11933E+03
  303    0.39315E+04    0.96179E+01    0.11955E+03
  304    0.38975E+04    0.97974E+01    0.11973E+03
  305    0.38636E+04    0.99778E+01    0.11987E+03
  306    0.38296E+04    0.10159E+02    0.11998E+03
  307    0.37956E+04    0.10341E+02    0.12004E+03
  308    0.37616E+04    0.10524E+02    0.12006E+03
  309    0.37276E+04    0.10708E+02    0.12005E+03
  310    0.36937E+04    0.10892E+02    0.12000E+03
  311    0.36598E+04    0.11077E+02    0.11991E+03
  312    0.36259E+04    0.11262E+02    0.11978E+03
  313    0.35921E+04    0.11448E+02    0.11961E+03
  314    0.35583E+04    0.11633E+02    0.11941E+03
  315    0.35246E+04    0.11820E+02    0.11917E+03
  316    0.34910E+04    0.12006E+02    0.11889E+03
  317    0.34575E+04    0.12192E+02    0.11858E+03
  318    0.34240E+04    0.12379E+02    0.11823E+03
  319    0.33907E+04    0.12565E+02    0.11784E+03
  320    0.33575E+04    0.12751E+02    0.11741E+03
  321    0.33244E+04    0.12937E+02    0.11695E+03
  322    0.32914E+04    0.13123E+02    0.11646E+03
  323    0.32586E+04    0.13308E+02    0.11593E+03
  324    0.32259E+04    0.13493E+02    0.11536E+03
  325    0.31934E+04    0.13677E+02    0.11476E+03
  326    0.31611E+04    0.13861E+02    0.11413E+03
  327    0.31289E+04    0.14044E+02    0.11345E+03
  328    0.30969E+04    0.14226E+02    0.11275E+03
